AT1G06690	1	2049400	2052170
AT1G06700	1	2052370	2055548
AT1G06710	1	2055745	2060429
AT1G06720	1	2060444	2067483
AT1G06730	1	2067509	2070455
AT1G06740	1	2070737	2073374
AT1G06750	1	2072979	2076505
AT1G06760	1	2076504	2077767
AT1G06770	1	2078880	2082097
AT1G06780	1	2083311	2087141
AT1G06790	1	2087182	2089786
AT1G06800	1	2089417	2091686
AT1G06810	1	2091738	2092539
AT1G06820	1	2092946	2096784
AT1G06830	1	2097106	2097655
AT1G06840	1	2097747	2103507
AT1G06850	1	2105048	2106749
AT1G06870	1	2108512	2110986
AT1G06890	1	2111323	2114686
AT1G06900	1	2114765	2120745
AT1G06910	1	2120991	2123801
AT1G06920	1	2124676	2125902
AT1G06923	1	2126670	2127570
AT1G06925	1	2127704	2128611
AT1G06930	1	2128843	2129883
AT1G06950	1	2130053	2135703
AT1G06960	1	2135810	2137838
AT1G06970	1	2137871	2140975
AT1G06980	1	2142939	2143977
AT1G06990	1	2148342	2150152
AT1G07000	1	2150158	2152541
AT1G07010	1	2152798	2155269
AT1G07020	1	2155213	2156153
AT1G07025	1	2157658	2158158
AT1G07030	1	2158413	2160818
AT1G07040	1	2160919	2163387
AT1G07050	1	2163575	2165261
AT1G07060	1	2166348	2168397
AT1G07070	1	2168561	2169957
AT1G07080	1	2169977	2172194
AT1G07090	1	2173952	2175038
AT1G07110	1	2178022	2184193
AT1G07120	1	2184759	2186627
AT1G07130	1	2187776	2188733
AT1G07135	1	2189877	2190784
AT1G07140	1	2191679	2193836
AT1G07150	1	2193941	2195996
AT1G07160	1	2197854	2199773
AT1G07170	1	2199997	2201272
AT1G07175	1	2202278	2203366
AT1G07180	1	2204104	2207099
AT1G07190	1	2208013	2208177
AT1G07200	1	2208477	2212718
AT1G07210	1	2215216	2216982
AT1G07220	1	2216925	2219649
AT1G07230	1	2220181	2223018
AT1G07240	1	2223625	2225524
AT1G07250	1	2225759	2227608
AT1G07260	1	2227594	2229357
AT1G07270	1	2229444	2233017
AT1G07280	1	2238017	2241471
AT1G07290	1	2242012	2244992
AT1G07300	1	2245693	2247240
AT1G07310	1	2247112	2248961
AT1G07320	1	2248967	2250529
AT1G07330	1	2250920	2254036
AT1G07340	1	2254822	2256850
AT1G07350	1	2257384	2260187
AT1G07360	1	2260317	2262923
AT1G07370	1	2263037	2264553
AT1G07380	1	2264634	2269121
AT1G07390	1	2269622	2274901
AT1G07400	1	2274926	2275783
AT1G07410	1	2276030	2277524
AT1G07420	1	2277555	2280502
AT1G07430	1	2280746	2282828
AT1G07440	1	2286185	2287791
AT1G07450	1	2287926	2289336
AT1G07460	1	2289959	2291101
AT1G07470	1	2291369	2294558
AT1G07473	1	2294566	2295489
AT1G07476	1	2295553	2296497
AT1G07480	1	2296023	2299544
AT1G07485	1	2301375	2302121
AT1G07490	1	2301380	2302021
AT1G07510	1	2304435	2312399
AT1G07500	1	2304766	2305031
AT1G07520	1	2309534	2312385
AT1G07530	1	2313581	2316507
AT1G07540	1	2318143	2321664
AT1G07550	1	2322543	2326570
AT1G07560	1	2327315	2331148
AT1G07570	1	2331136	2333767
AT1G07590	1	2336477	2339391
AT1G07600	1	2338904	2339321
AT1G07610	1	2341447	2342148
AT1G07615	1	2342198	2344314
AT1G07620	1	2344390	2346889
AT1G07630	1	2348915	2351799
AT1G07640	1	2353031	2356413
AT1G07650	1	2359111	2366736
AT1G07645	1	2367437	2368436
AT1G07660	1	2368833	2369735
AT1G07670	1	2370020	2374607
AT1G07680	1	2376012	2377186
AT1G07690	1	2377976	2379207
AT1G07700	1	2379595	2381390
AT1G07705	1	2381555	2386157
AT1G07710	1	2386164	2388350
AT1G07720	1	2390531	2392628
AT1G07725	1	2394801	2397272
AT1G07740	1	2397442	2400508
AT1G07730	1	2397527	2398696
AT1G07745	1	2400589	2402942
AT1G07747	1	2403558	2403845
AT1G07750	1	2403992	2406049
AT1G07770	1	2407411	2409791
AT1G07780	1	2409865	2412777
AT1G07790	1	2412938	2413790
AT1G07795	1	2414143	2414967
AT1G07810	1	2416178	2420829
AT1G07820	1	2421089	2422066
AT1G07830	1	2422126	2423803
AT1G07840	1	2424045	2426728
AT1G07850	1	2426705	2429225
AT1G07870	1	2428773	2432091
AT1G07860	1	2428911	2429431
AT1G07880	1	2433896	2435858
AT1G07885	1	2435858	2436861
AT1G07890	1	2437281	2439665
AT1G07900	1	2442570	2443746
AT1G07902	1	2443918	2445140
AT1G07901	1	2443971	2444123
AT1G07910	1	2445437	2454645
AT1G07920	1	2454771	2457321
AT1G07930	1	2458184	2460817
AT1G07940	1	2462949	2465545
AT1G07950	1	2465729	2467165
AT1G07960	1	2467145	2469316
AT1G07970	1	2469218	2472806
AT1G07980	1	2473165	2475128
AT1G07985	1	2475226	2476167
AT1G07990	1	2476953	2483196
AT1G08000	1	2483240	2485726
AT1G08005	1	2485281	2485724
AT1G08010	1	2485848	2488085
AT1G08030	1	2489409	2493327
AT1G08035	1	2494402	2495313
AT1G08040	1	2495309	2498764
AT1G08050	1	2498794	2501581
AT1G08060	1	2501704	2511084
AT1G08065	1	2511647	2513454
AT1G08070	1	2514150	2516620
AT1G08080	1	2516991	2518611
AT1G08090	1	2524023	2526322
AT1G08100	1	2527170	2529120
AT1G08110	1	2535251	2537932
AT1G08120	1	2538615	2539661
AT1G08125	1	2539614	2542362
AT1G08130	1	2542663	2547946
AT1G08135	1	2548496	2551544
AT1G08140	1	2551935	2555229
AT1G08150	1	2556191	2559228
AT1G08160	1	2559413	2560432
AT1G08165	1	2561449	2562316
AT1G08170	1	2562769	2563706
AT1G08180	1	2564361	2565318
AT1G08190	1	2567420	2573448
AT1G08200	1	2573818	2576844
AT1G08210	1	2576984	2580754
AT1G08220	1	2581022	2583390
AT1G08230	1	2583594	2586969
AT1G08250	1	2588776	2590609
AT1G08260	1	2588854	2606892
AT1G08270	1	2606269	2607507
AT1G08280	1	2607877	2609971
AT1G08290	1	2609996	2613377
AT1G08300	1	2614774	2618823
AT1G08310	1	2618647	2620452
AT1G08315	1	2620335	2621545
AT1G08320	1	2621860	2628594
AT1G08340	1	2630891	2632871
AT1G08350	1	2632810	2635866
AT1G08360	1	2635939	2638004
AT1G08370	1	2638037	2640663
AT1G08380	1	2640803	2641934
AT1G08390	1	2642072	2643285
AT1G08400	1	2643019	2646048
AT1G08410	1	2646144	2649440
AT1G08420	1	2649459	2657120
AT1G08430	1	2658602	2661310
AT1G08440	1	2662967	2665584
AT1G08450	1	2667798	2671957
AT1G08460	1	2672198	2674721
AT1G08465	1	2675813	2679824
AT1G08470	1	2682058	2684171
AT1G08480	1	2684176	2685702
AT1G08490	1	2685659	2688658
AT1G08500	1	2688880	2690250
AT1G08510	1	2691062	2694547
AT1G08520	1	2696381	2701022
AT1G08530	1	2700981	2703162
AT1G08540	1	2703295	2706860
AT1G08550	1	2706868	2709988
AT1G08560	1	2709525	2711000
AT1G08570	1	2712694	2714833
AT1G08580	1	2714994	2716532
AT1G08590	1	2718538	2722280
AT1G08600	1	2723677	2733613
AT1G08610	1	2733596	2735819
AT1G08620	1	2736656	2743881
AT1G08630	1	2743761	2747967
AT1G08640	1	2748361	2751620
AT1G08645	1	2751813	2752595
AT1G08650	1	2752124	2753809
AT1G08660	1	2756904	2759889
AT1G08670	1	2760183	2761599
AT1G08680	1	2762584	2768967
AT1G08695	1	2768965	2769508
AT1G08700	1	2769615	2771477
AT1G08710	1	2771620	2773531
AT1G08720	1	2773941	2779308
AT1G08730	1	2779438	2788477
AT1G08750	1	2801042	2804711
AT1G08760	1	2805044	2808623
AT1G08770	1	2808760	2809775
AT1G08780	1	2809778	2811313
AT1G08790	1	2811989	2812782
AT1G08800	1	2812818	2818071
AT1G08810	1	2819065	2820478
AT1G08820	1	2821354	2825481
AT1G08830	1	2827060	2829315
AT1G08840	1	2829105	2838855
AT1G08845	1	2838789	2841134
AT1G08860	1	2841969	2846350
AT1G08880	1	2846894	2848100
AT1G08890	1	2848149	2852270
AT1G08900	1	2852363	2855941
AT1G08910	1	2856162	2861170
AT1G08920	1	2867203	2870745
AT1G08930	1	2873300	2877270
AT1G08940	1	2877430	2879169
AT1G08960	1	2879506	2882234
AT1G08970	1	2882491	2884342
AT1G08980	1	2884351	2886621
AT1G08985	1	2887245	2887706
AT1G08990	1	2888427	2890965
AT1G09000	1	2891019	2895182
AT1G09010	1	2895166	2899446
AT1G09020	1	2899776	2904862
AT1G09030	1	2908611	2909032
AT1G09040	1	2911250	2915406
